,ADMIN,date,tweets_num,score
619,Bangladesh,2022-03-22,1,0.976469
620,Bangladesh,2022-03-23,1,0.837195
621,Bangladesh,2022-03-24,1,0.916417
622,Bangladesh,2022-03-25,1,0.903625
623,Bangladesh,2022-03-27,2,0.7690319999999999
624,Bangladesh,2022-04-07,1,0.87474
625,Bangladesh,2022-04-08,1,0.623772
626,Bangladesh,2022-04-11,1,0.939837
627,Bangladesh,2022-04-13,1,0.963738
628,Bangladesh,2022-04-19,2,0.912497
629,Bangladesh,2022-04-22,1,0.961883
630,Bangladesh,2022-04-26,1,0.785015
631,Bangladesh,2022-05-23,1,0.879972
632,Bangladesh,2022-05-28,3,0.8339673333333333
633,Bangladesh,2022-06-03,1,0.879972
634,Bangladesh,2022-06-04,3,0.8130996666666667
635,Bangladesh,2022-06-05,1,0.87997
636,Bangladesh,2022-06-08,1,0.970536
637,Bangladesh,2022-06-09,1,0.879972
638,Bangladesh,2022-06-11,2,0.776874
639,Bangladesh,2022-06-24,1,0.879972
640,Bangladesh,2022-06-30,1,0.898803
641,Bangladesh,2022-07-01,1,0.68052
642,Bangladesh,2022-07-08,1,0.856425
643,Bangladesh,2022-07-10,2,0.9108715000000001
644,Bangladesh,2022-07-17,1,0.982308
645,Bangladesh,2022-07-27,1,0.982308
646,Bangladesh,2022-08-22,2,0.9301535
647,Bangladesh,2022-08-27,1,0.787284
648,Bangladesh,2022-08-29,1,0.787323
649,Bangladesh,2022-08-30,1,0.529648
